created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-07-26 16:02:41+00:00,mickykms,미기,ชิอุจัง คาอิ แบคคุ ชิงชิง เชนเชน,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mickykms/status/1684232783978467330,th,
2023-07-26 16:01:30+00:00,kanjanawat125,อีเจ,My world 🌏ig: aj_kanjanawat,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/kanjanawat125/status/1684232483557244928,th,
2023-07-26 16:01:12+00:00,punper_pewpew,ปะปุณเปอร์ปิ้วปิ้ว🖇🎐✨,03☔ (예린) #SMSTAN 🎈✨; •조규현🍃 •김래원 🌿•이루다 🌴•정윤호🌱•심창민🍀•씨엔블루 🎋•이상윤🌷 •츄 🍂•정경호☘•유연석🌾 •강하늘🎄 •김동욱 🌻 •문대일🌙,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/punper_pewpew/status/1684232409531953154,th,
2023-07-26 16:00:09+00:00,J_Thyun,벱🫧,เราชอบน้องอินจุนแต่แจมินชอบน้องอินจุนมากกว่าเรา #재현,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/J_Thyun/status/1684232146389729283,th,
2023-07-26 15:59:51+00:00,wtswtswtswts,บัย,:3\nสู้ๆนะตัวกู​ สู้กับอะไรไม่รู้​ แต่ก็สู้ๆนะ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/wtswtswtswts/status/1684232068849614848,th,
2023-07-26 15:59:45+00:00,txtrecoppa_,คิดชื่อไม่ออก 𖣘⁵,อ่านหนังสือก่อน,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/txtrecoppa_/status/1684232045927759872,th,
2023-07-26 15:59:24+00:00,bammabb,แบมบู้ว,🌷🤍✨🖤🌈🌙,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/bammabb/status/1684231956832358400,th,
2023-07-26 15:58:40+00:00,ViewsFromTheMik,live & direct,"if you don't like my fruit, don't shake my tree. Hebrews 11:1. XULA Alumna. Purdue Alumna. 1913.",False,retweet,"I get that Shein is the “worst” of the fast fashion world, but a lot of these places are just variants. \n\nH&amp;M: Shein in a hoodie and jeans\nZara: Shein in a blazer and wide legged trousers\nBoohoo: Shein in a short, flowy floral print dress\nFashion Nova: Shein in a sexy bodysuit",229,810,13,29,https://twitter.com/ViewsFromTheMik/status/1684231772542996481,en,
2023-07-26 15:58:32+00:00,JJenjiranaka,jkn_mjh,ชอบเนเน่กับนศพ.กรมากๆนะ เด้กบงบง เด้กไรส์ เด้กพ้อกสี เลิฟฟฟ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/JJenjiranaka/status/1684231738321694721,th,
2023-07-26 15:58:26+00:00,pimnok2124,ขายนิยายวายใน📍 ft. นิ้มไม่ใช่นิ่มไม่ใช่มิ้น,สินค้าดูใน❤️ ค่าส่งเริ่มต้น30.- แอครอง @ycomics_novels แอคอื่น @kpopinstockpn,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/pimnok2124/status/1684231711725596672,th,
2023-07-26 15:58:22+00:00,PEPSISRC,🥂✨,𝗆𝗒 𝖽𝗂𝖺𝗋𝗒 🌼🐜✨,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PEPSISRC/status/1684231696806445056,th,
2023-07-26 15:57:27+00:00,noahbodybuilder,·͜·♡,.◜◡◝,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/noahbodybuilder/status/1684231465226350594,th,
2023-07-26 15:57:21+00:00,jjholic_TM03,นอนคือชีวิตชีวิตคือการนอน,อยากกินไอติม,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/jjholic_TM03/status/1684231442245750784,th,
2023-07-26 15:57:06+00:00,N5643,นอคๆ 🎀,"IGOT7💚GOT7 7 or never, 7 or nothing  STRAY KIDS น้องซึงมิน  Jeongsewoon",False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/N5643/status/1684231379176022016,th,
2023-07-26 15:57:06+00:00,jblulli75,Olivier,rien d'intéressant. En retraite méritée après 40 ans de bons et loyaux services.,False,original,https://t.co/I9a5OBU2sU,0,0,0,0,https://twitter.com/jblulli75/status/1684231376990613506,zxx,"Paris, France"
2023-07-26 15:56:53+00:00,Crystaljadeed,🍀Crystal~ตะคริสหมดแรงแล้วววว,🌹Part-Time Writer #อาคิและลุงของเขา #การเกิดใหม่ของดวงดาว #ถึงคุณVที่รักยิ่ง on progress //ISFP❗️แอคนี้ชอบบ่นเรื่องอยากลาออกจากป.โทบ่อยๆ❗️,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Crystaljadeed/status/1684231322313854976,th,
2023-07-26 15:56:34+00:00,mjjmlk55,↪ แจมเมล ↩,หวีดไปเรื่อย ฉันรู้ ที่ไม่พอหรอกค่ะ ฉันไม่ใส่ซะเลย | เป็นติ่ง เป็นไบโพล่าร์ เป็นบ้า ล่าสุดเป็นปวดหลัง และผมร่วงด้วย #รีวิวmjjmlk55,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mjjmlk55/status/1684231241024045056,th,
2023-07-26 15:55:39+00:00,corinnecadoret,Purdey 🍓🧹🧹🧹🍓🖍️🖍️🚣‍♀️,Ancienne Maîtresse des chiffres et des lettres. \nMère de 4 enfants dont 3 adultes et un étudiant.\nAntispéciste. 1 chien/2 chats.\nfléau de la société 🤔,False,retweet,"Fast-fashion: en Chine, la plupart des employés de Shein travaillent jusqu'à 74h par semaine, sans jour de repos https://t.co/wdp7Z8Rlw4 @FR_Conversation https://t.co/kleVzkqKte",84,62,4,6,https://twitter.com/corinnecadoret/status/1684231012639727616,fr,
2023-07-26 15:55:09+00:00,0102Point,น้องเสี่ยวฮวา🌼,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/0102Point/status/1684230885758091264,th,
2023-07-26 15:54:46+00:00,Jaya02400,เดือนนี้จะไม่ซื้อหนังสือ,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Jaya02400/status/1684230791298170880,th,
2023-07-26 15:54:42+00:00,Ctc_Nn,ไม่เลือกงานไม่ยากจน,ReadAWrite : ชิ้นส่วนของนักบุญหญิง |  Link : 🔽🔽🔽,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Ctc_Nn/status/1684230774902636544,th,
2023-07-26 15:53:58+00:00,picsfrompig,yoijungwon🐈,status: Need Real Democracy | Nijisanji En | Orion | Exo | Wannaone | Enhypen | ชิมหมดไม่สนโพ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/picsfrompig/status/1684230590072246273,th,
2023-07-26 15:53:55+00:00,bbntdd12,บนทด Cream Soda🍸,EXO IS MY HAPPINESS! 🤍 ot9,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/bbntdd12/status/1684230576071671808,th,
2023-07-26 15:53:30+00:00,STXRM94,อ่านข่าวได้ที่โพสต์พิน,จงพัฒนาตัวเองเพื่อตัวเองหาใช่เพื่อใครอื่นไม่,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/STXRM94/status/1684230469486022656,th,
2023-07-26 15:53:11+00:00,PurpChilli,เจ่เจ้เพิร์พชิลลิ,Thai Teume × In Seo | 🦔🐶 x MINO | #AboutPurpChilli | #รีวิวเจ่เจ้เพิร์พชิลลิ | #เจ่เจ้เพิร์พอัพเดต | #PurpChilliปล่อยของ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PurpChilli/status/1684230391568420864,th,
2023-07-26 15:52:50+00:00,somshuii,สมฉุย,04 dek66 next to dek67\ngoal ; Law TU,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/somshuii/status/1684230305136390144,th,
2023-07-26 15:52:14+00:00,Eitipxso,ตี้,เรียกสั้นๆว่า Eiti piso pakawa a ra hang samma sam pud tor wit cha ja ra na sam pan no นะครับ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Eitipxso/status/1684230151671009280,th,
2023-07-26 15:51:21+00:00,straminopila,รักแฟนเหมือนหมา,กวนตีนแมวไปวันๆ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/straminopila/status/1684229930228539392,th,
2023-07-26 15:50:58+00:00,_0bchoey,૮₍´˶• . • ⑅ ₎ა ͙,ออมไปทำไรไม่รุ้ กินหม่าล่ามั้ง #ออมใจไก่เจี๊ยบ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/_0bchoey/status/1684229832350269440,th,
2023-07-26 15:50:54+00:00,_onyour_phin,leesojohn 🍅❓,⸝⸝⸝🍶 127forever 🥞 johnjae save me 🩹 ʕ⁰̈ʕ⁰̈ʔ ⁼³ ✿ mommy jeno 🚰˚◞ 🌾˚♡ 🍎 ˚ baby hippo / 💂🏻‍♂️ ✩⋆.࿐ jaemin and his cats ⋆୨🍯୧˚,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/_onyour_phin/status/1684229818077057025,th,
2023-07-26 15:49:18+00:00,_RebelChild_,delusional girl ✨,here for the laughs 🏳️‍🌈👩🏽‍❤️‍👩🏾 #BlackWomenInTech👩🏾‍💻,False,retweet,"I get that Shein is the “worst” of the fast fashion world, but a lot of these places are just variants. \n\nH&amp;M: Shein in a hoodie and jeans\nZara: Shein in a blazer and wide legged trousers\nBoohoo: Shein in a short, flowy floral print dress\nFashion Nova: Shein in a sexy bodysuit",229,810,13,29,https://twitter.com/_RebelChild_/status/1684229412366041089,en,
2023-07-26 15:48:35+00:00,PopyThan,POPY,exo nct enhypen______luv u 🤍✨,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PopyThan/status/1684229233206525952,th,
2023-07-26 15:47:56+00:00,marisafgsg,MARISA,@bts_twt | หัวใจพี่ยุนกี๋🫶🏻,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/marisafgsg/status/1684229072346578945,th,
2023-07-26 15:47:26+00:00,samuraiblack93,𝕕𝕚𝕖𝕥 𝓰𝓪𝔂 ❤️‍🔥,"I’m here for a good time, not a long time.",False,retweet,"I get that Shein is the “worst” of the fast fashion world, but a lot of these places are just variants. \n\nH&amp;M: Shein in a hoodie and jeans\nZara: Shein in a blazer and wide legged trousers\nBoohoo: Shein in a short, flowy floral print dress\nFashion Nova: Shein in a sexy bodysuit",229,810,13,29,https://twitter.com/samuraiblack93/status/1684228945061748739,en,
2023-07-26 15:47:13+00:00,ppraeii,pipu.u,| mha | hq | conan | goge 🧚‍♀️+multifandom☃️🚨𝐒𝐩𝐨𝐢𝐥𝐞𝐫🚨,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/ppraeii/status/1684228889063878656,th,
2023-07-26 15:47:08+00:00,preaw_0326,P.tsn🦋 ft. Cream Soda🍹,✨Fan account {EXO ♡ exo-l} ~ {🍊🏰} ~ {R1SE},False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/preaw_0326/status/1684228870545997825,th,
2023-07-26 15:46:34+00:00,babababeg,bello.,@bts_twt l @officialbtob l @billieeilish l #reviewxbellooo l #belloxupdate,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/babababeg/status/1684228728090689537,th,
2023-07-26 15:46:22+00:00,honeyinthejar,ฮินฮิน CCTVไกรลาส🍏🪬ปั่นต้นฉบับ,兴登堡 | สำรอง @honeyinthejug ✨#ฮฮพาไปมู #นาตาชาตาเพื่อน ✨— now: #คุณสามีเมี้ยว ✨ — soon: #เด็ดดีที่หนึ่ง #เงาสะท้อนของดาวตก #มัคมากกับเธอ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/honeyinthejar/status/1684228675812876289,th,
2023-07-26 15:46:20+00:00,_itsuptou,หมี่จู้เป็นไม้บรรทัด,you always be my sweetie / not anymore,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/_itsuptou/status/1684228668766445568,th,
2023-07-26 15:46:05+00:00,munpuui,justhaku,dont like me? manage yourself ja not my problemn jraa,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/munpuui/status/1684228603394011137,th,
2023-07-26 15:45:50+00:00,mollymymee,𓆸꙳𝓂,𝙴𝚟𝚎𝚛𝚢 𝚏𝚕𝚘𝚠𝚎𝚛𝚜 𝚋𝚕𝚘𝚘𝚖 𝚒𝚗 𝚒𝚝𝚜 𝚘𝚠𝚗 𝚝𝚒𝚖𝚎 𓇢,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/mollymymee/status/1684228543084130304,th,
2023-07-26 15:45:45+00:00,kkankan_18,lll ชยอนู 주세요 🐻,♧ @GirlsGeneration ♧ @OfficialMonstaX ♧ @BLACKPINK ♧ @4eveOfficial ♧,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/kkankan_18/status/1684228519201742849,th,
2023-07-26 15:45:04+00:00,xnxixcxe,โจสิง,รีโป๊ x หยาบ | เมนพวกตัวละครหัวหงอก | กินหมดอร่อยทุกโพ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/xnxixcxe/status/1684228347293995008,th,
2023-07-26 15:44:57+00:00,airkaiiii,ก้อนแห่งความขี้เกียจ lll 🅴,なりたい自分になっているか？,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/airkaiiii/status/1684228319720673280,th,
2023-07-26 15:44:54+00:00,prrrr_04,•พีอา•,น้องแบคฮยอนและน้องอินจุนน่ารักที่สุดในโลก,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/prrrr_04/status/1684228306139516929,th,
2023-07-26 15:44:31+00:00,pockies_day,สิบเอ้ด,ป้อกกี้ ป้อกเด้ง ป้อกเก้ตจึ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/pockies_day/status/1684228212157722626,th,
2023-07-26 15:44:21+00:00,skillfulerr,ชำนาญปวดหมอง,เบื่อแล้วส้มตำ อยากหม่ำส้นตีน,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/skillfulerr/status/1684228170306953216,th,
2023-07-26 15:43:56+00:00,karin7776665,Karin,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/karin7776665/status/1684228065562607616,th,
2023-07-26 15:43:43+00:00,hbaekann,ปลาหมุ🐟🐷,ถ้าถามว่ารักน้องแบ้กแค่ไหนก็จะตอบว่ารักน้องเท่าความน่ารักที่มีทั้งหมดของน้องแต่ก็คงไม่หมด😓 | BH Family | fan account,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/hbaekann/status/1684228008272629760,th,
2023-07-26 15:43:41+00:00,Veve67294759,Veve,,False,retweet,"Fast-fashion: en Chine, la plupart des employés de Shein travaillent jusqu'à 74h par semaine, sans jour de repos https://t.co/wdp7Z8Rlw4 @FR_Conversation https://t.co/kleVzkqKte",84,62,4,6,https://twitter.com/Veve67294759/status/1684228002853400582,fr,
