date,username,name,user_bio,verified,type,text,retweets,likes,replies,quotes,tweet_url,lang,geo.full_name
2022-10-06 21:24:45+00:00,Playmogeek,Jérôme,"accessibilité,geek,actu,WTF,serial veilleur",False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/Playmogeek/status/1578134187927822336,fr,
2022-10-06 21:23:09+00:00,ras_le_foulard,Krikata Saut Mouton 🌍,Sologamy Squad ✨ | 👊🏿👊🏾👊🏼 © I \nJE SUIS UNE FEMME 😭\n\nAppréciée pour divertir et non pour revendiquer 🕊️\n\nAfroréaliste | J'aime la Bagarre,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/ras_le_foulard/status/1578133785320869889,fr,
2022-10-06 21:18:41+00:00,_DirtyFashion_,Dirty Fashion List,Keeping track of dirty fashion retailers via our list. Everyone can add and edit. Follow link below to see spreadsheet. #DirtyFashion #FastFashion,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/_DirtyFashion_/status/1578132663428415489,fr,
2022-10-06 21:16:14+00:00,Blanchardmanue5,Blanchard manuel,Je suis passionné de photo,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/Blanchardmanue5/status/1578132043145379857,fr,
2022-10-06 21:13:42+00:00,ur_bounty,august sipped away like a bottle of wine,23. she/her 🏳️‍🌈 Virgo ☀️ Sagittarius 🌕 | i want you more than the blue sky | made in 🇭🇹 | #CaribbeanGirl | #techwriter\n 📸: little_bxrd 👻: rosina_garner,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/ur_bounty/status/1578131408463298606,fr,
2022-10-06 21:07:17+00:00,Mademoiselle284,Lilibeth28,"🌸🕊️🌸🕊️🎄☃️𝐀𝐥𝐰𝐚𝐲𝐬 𝗣𝗼𝘀𝗶𝘁𝗶𝘃𝗲•\nLa lecture, une porte ouverte sur un monde enchantée",False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/Mademoiselle284/status/1578129792142114820,fr,
2022-10-06 21:07:11+00:00,MarieMaMadre,Fifille de Marie❤🇨🇲🇫🇷,In The Name of Jesus 🙏🏾\nI love this game 🏀\nRIP Dad❤️\nCameroun 🇨🇲 ma Terre 🙌🏾\nPsaume 91 ✝️\n1m78 de réflexion...\nFuck Poutine!!!,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/MarieMaMadre/status/1578129768255553540,fr,
2022-10-06 21:05:53+00:00,Olivier_LeBaron,Olivier,,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/Olivier_LeBaron/status/1578129442559459337,fr,
2022-10-06 21:04:27+00:00,fernandfilback,fernand,L'extreme droite RNZ ne passera pas. Stop Ochlocratie.\n🧐🔨🤮 Corporatisme - Sectarisme - PR.\n🐻🏺🚘,True,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/fernandfilback/status/1578129077826977819,fr,
2022-10-06 21:04:14+00:00,dginsf,GD,,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/dginsf/status/1578129024605454356,fr,
2022-10-06 21:04:09+00:00,Twe_97,Fanm kout,Terre de Champions ⭐️❤️💚#BlackGirlMagic 👸🏿👸🏾👸🏽 #BLEACH,False,retweet,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/Twe_97/status/1578129003860426771,fr,
2022-10-06 21:04:00+00:00,EnvoyeSpecial,Envoyé spécial,🔴 Le magazine Envoyé Spécial est présenté par @EliseLucet le jeudi à 21h10 sur @France2tv  📺➡️ #EnvoyéSpécial,False,original,🔴 “Les marques devraient payer elles-mêmes pour le fait que leurs vêtements finissent leur vie ici.”\n \nLa “Or Fondation” vient de recevoir un don de 15 millions d'euros de l'une des plus grandes entreprises de la #FastFashion : la marque #Shein.\n \n#EnvoyéSpécial #GreenWashing https://t.co/FcaDbgDOnT,18,18,3,2,https://twitter.com/EnvoyeSpecial/status/1578128965683666944,fr,
2022-10-05 08:43:07+00:00,elysecapelli,Elyse Capelli,@dressember,False,retweet,"#Greenwashing \nFast fashion giant @SHEIN_Official, launching around 6000 new products daily, released targets to reduce green house gas emissions by 25%. The company still operates a toxic unsustainable model of overproduction &amp; overconsumption - leaving no room for credibility.",4,10,0,0,https://twitter.com/elysecapelli/status/1577580127872917504,en,
2022-10-04 14:32:48+00:00,VoteForChanges,Vote Decent People In to Office 🏴‍☠️💚,It’s only a democracy if you participate ✊🏿✊🏾✊🏽✊🏼✊🏻#BreonnaTaylor #BlackTransLivesMatter Justice At Fort Hood #JusticeForElijahMcClain #PardonRealityWinner,False,retweet,"#Greenwashing \nFast fashion giant @SHEIN_Official, launching around 6000 new products daily, released targets to reduce green house gas emissions by 25%. The company still operates a toxic unsustainable model of overproduction &amp; overconsumption - leaving no room for credibility.",4,10,0,0,https://twitter.com/VoteForChanges/status/1577305742813630466,en,
2022-10-04 05:52:06+00:00,martinfabel,Martin Fabel,"Kearney Partner Emeritus, passionate about sustainability, top-line growth, digital transformation, go-to-market optimization",False,original,Yesterday I wrote about SHEIN deserving a #greenwashing for its so-called #ESG strategy—and today we learn it already goes to Zalando (in Norway). No surprise the fast-fashion industry holds the top spot. https://t.co/o229V1s3Zl,0,0,0,0,https://twitter.com/martinfabel/status/1577174703831224320,en,
2022-10-03 17:30:27+00:00,boywonder_brand,Boy Wonder - @ismayatboywonder@fashionsocial.host,"Sustainable style for boys 👕 Quirky, hand-drawn prints 🎨 Organic cotton made in Britain 🇬🇧 Growth room, repair kit & care guides🧵 Visit our shop 👇",False,retweet,"#Greenwashing \nFast fashion giant @SHEIN_Official, launching around 6000 new products daily, released targets to reduce green house gas emissions by 25%. The company still operates a toxic unsustainable model of overproduction &amp; overconsumption - leaving no room for credibility.",4,10,0,0,https://twitter.com/boywonder_brand/status/1576988060654268417,en,
2022-10-03 11:25:23+00:00,rights_centre,Global Human Rights Centre,"Global Institute building rights-based business supply chains via #HRDD, education, research & campaigning against gendered violence in supply chains.",False,retweet,"#Greenwashing \nFast fashion giant @SHEIN_Official, launching around 6000 new products daily, released targets to reduce green house gas emissions by 25%. The company still operates a toxic unsustainable model of overproduction &amp; overconsumption - leaving no room for credibility.",4,10,0,0,https://twitter.com/rights_centre/status/1576896191370907648,en,
2022-10-03 11:24:56+00:00,Cynthia_Chisom,"Dr Cynthia Umezulike, Ph.D",Human Rights Lawyer| Activist| President @rights_centre | Lecturer @uniofbuckingham| Chair @IAU_Foundation| Director Conference on HRights & Climate Change.,True,original,"#Greenwashing \nFast fashion giant @SHEIN_Official, launching around 6000 new products daily, released targets to reduce green house gas emissions by 25%. The company still operates a toxic unsustainable model of overproduction &amp; overconsumption - leaving no room for credibility.",4,10,0,0,https://twitter.com/Cynthia_Chisom/status/1576896074467659776,en,
2022-10-02 16:36:57+00:00,martinfabel,Martin Fabel,"Kearney Partner Emeritus, passionate about sustainability, top-line growth, digital transformation, go-to-market optimization",False,original,Top candidate for the 2022 #greenwashing award (if there is such thing). Now the gigantic landfills of the world’s worst fast fashion polluter come with an #ESG strategy. What a joke! https://t.co/PpImUE0IMB,0,0,0,0,https://twitter.com/martinfabel/status/1576612211061030918,en,
2022-09-24 08:34:39+00:00,chouchoucouture,CHOUCHOU,"Creating playful garments + accessories that bring joy and sass✨Hood lover 🙆🏻‍♀️ Slow fashion brand, kind to our planet 🌱IG @chouchoucouture 🪐",False,quote,When you thought Shein was the worst that could ever happen… #greenwashing https://t.co/Hufh5enrLv,0,1,0,0,https://twitter.com/chouchoucouture/status/1573591732498976768,en,
2022-09-23 05:31:08+00:00,Pmbavenir53,Eurasienne,Le meilleur gouvernement est celui où il y a le moins d'hommes inutiles\nVoltaire,False,retweet,@franceinfo Tkt ils continuent à acheter sur wish shein etc.. et vont exploser les chiffres du Black friday (qui sera renommé en greenwashing),1,2,0,0,https://twitter.com/Pmbavenir53/status/1573183160757673984,fr,
2022-09-23 05:18:26+00:00,Laet_de_r,MЯ Ki Pique ن,ki pique contre la pensée unik,False,reply,@franceinfo Tkt ils continuent à acheter sur wish shein etc.. et vont exploser les chiffres du Black friday (qui sera renommé en greenwashing),1,2,0,0,https://twitter.com/Laet_de_r/status/1573179966614806528,fr,
2022-09-19 20:14:16+00:00,Eco1stArt,Andrea Find us on Tribel too.,"Featuring the most stunning eco friendly items on the planet: fine art, furniture, jewelry & apparel.Connecting ecological & innovative artists worldwide.",False,retweet,"Y'all remember the #tiktok video on potential harmful chemicals in #SHEIN? In this preview, we get into #greenwashing and false claims. Check out ep 46 out tomorrow to find out which of your fave companies aren't telling the whole truth!\n#environment #ClimateScam #ClimateAction https://t.co/EMiSPKcFMw",3,2,0,2,https://twitter.com/Eco1stArt/status/1571955855431503883,en,
2022-09-19 20:13:05+00:00,MPWeirdoPodcast,The Manic Pixie Weirdo Podcast,Relationships lets talk about them. ALL of them! From Math to Marvel we talk about it all!! Email at ManicPixieWeirdo@protonmail.com,False,retweet,"Y'all remember the #tiktok video on potential harmful chemicals in #SHEIN? In this preview, we get into #greenwashing and false claims. Check out ep 46 out tomorrow to find out which of your fave companies aren't telling the whole truth!\n#environment #ClimateScam #ClimateAction https://t.co/EMiSPKcFMw",3,2,0,2,https://twitter.com/MPWeirdoPodcast/status/1571955559414243328,en,
2022-09-19 20:13:02+00:00,climate_fact,Climate Change Dummies,"Free thinker, not afraid to call out bullsh*t when I see it, MAGA!!, Patriot.",False,retweet,"Y'all remember the #tiktok video on potential harmful chemicals in #SHEIN? In this preview, we get into #greenwashing and false claims. Check out ep 46 out tomorrow to find out which of your fave companies aren't telling the whole truth!\n#environment #ClimateScam #ClimateAction https://t.co/EMiSPKcFMw",3,2,0,2,https://twitter.com/climate_fact/status/1571955547179548675,en,
2022-09-19 20:12:39+00:00,PlanetPolicyPal,Planet Policy Pals Podcast,"Friends talking environmental science, policy, and community. Trying to be calm & appropriate. Barely doing either, but having fun! Episodes every other Tuesday",False,original,"Y'all remember the #tiktok video on potential harmful chemicals in #SHEIN? In this preview, we get into #greenwashing and false claims. Check out ep 46 out tomorrow to find out which of your fave companies aren't telling the whole truth!\n#environment #ClimateScam #ClimateAction https://t.co/EMiSPKcFMw",3,2,0,2,https://twitter.com/PlanetPolicyPal/status/1571955448793759744,en,
2022-09-15 02:30:45+00:00,BobbyPeru24,Bobby Peru Ⓥ,@Deadfellaz / @XCopyART / @TheGoda_io / @1337skulls / @CryptoGeisha  / @coolcats,False,reply,"@DaitoYoshi @WonderPals Perhaps a good business move, but both Shein &amp; Cider are fast fashion companies known for stealing designs from creators and greenwashing. Poor partner choice from a project that wants to empower small creators and organises Earth Day activations👎",0,3,3,0,https://twitter.com/BobbyPeru24/status/1570238662360829953,en,
2022-09-14 16:28:50+00:00,michaelmiraflor,Michael J. Miraflor,strategy/marketing/trends. @HannahGreyVC. ads. brands. art. culture. music. travel. retail. fashion. tech. web3. FWB. retired DJ. Cal & BSCL EMBA alum. 🇵🇭🇺🇸,False,reply,"@DLVermeer Also, SHEIN's response to vocal anti-SHEIN TikTokers (especially the wasteful plastic they wrap each garment in) had shades of greenwashing. Was in WSJ a month+ ago in both article and podcast format, got me down a rabbit hole, really interesting.",0,0,1,0,https://twitter.com/michaelmiraflor/status/1570087186099470337,en,
2022-09-14 16:24:03+00:00,DLVermeer,Danielle Vermeer | Teleport ✨,co-founder & ceo of @teleport__app // building the future of thrifted fashion // 11+ years of only secondhand clothes,False,quote/reply,"@michaelmiraflor I think there’s an anti-greenwashing movement, but not sure about anti-SHEIN. \n\nIf anything, supporters are digging in their heels 👇 https://t.co/F44K62WbeJ",0,0,1,0,https://twitter.com/DLVermeer/status/1570085981344120833,en,
2022-09-14 07:38:44+00:00,hkstockobserver,Hong Kong Stock Observer,undisclosed location in Singapore | semiconductor industry,False,original,"While ESG is overall nonsense greenwashing in general, SHEIN faces the same problem as tik tok owner bytedance: how to shape its image among foreigner regulators, partners, and consumers who are in many places are increasingly mistrustful of Chinese companies. Good luck https://t.co/J8ojoxBgXG",0,0,0,0,https://twitter.com/hkstockobserver/status/1569953780543934464,en,
2022-09-12 08:41:04+00:00,lemonsluggage,Nina Ahmedow,"Traveling as a vegan with local communities in mind. Published writer. Featured on: World Vegan Travel, VegTravelBuddies, Koya, and others.",False,original,REACTING TO GREENWASHING (pt 5) // oh no Shein what did you do https://t.co/MuyNDTA8N4,0,0,0,0,https://twitter.com/lemonsluggage/status/1569244693355196422,en,
2022-09-08 04:56:27+00:00,imngbt,imma⁷,‘94 • 🇵🇭🇺🇸 • INFJ-T • Veterinarian • @BTS_twt 💜,False,original,"SHEIN shamelessly plagiarizing designs and simultaneously polluting the planet, yet people still fall for their greenwashing 🤮",0,0,0,0,https://twitter.com/imngbt/status/1567738616113410050,en,
2022-09-06 07:20:47+00:00,melvin4tw,melvin,,False,reply,"@jujumeinbabe Ja. SHEIN das Nestle der Modeindustrie. Greenwashing, Kinderarbeit, Ausbeutung, moderne Sklaverei. Sollte jedem Bewusst sein was man mit dem Einkauf dort unterstützt",0,44,0,0,https://twitter.com/melvin4tw/status/1567050161980948480,de,
2022-08-30 16:00:07+00:00,leseclaireuses,Les Éclaireuses,"Le média qui informe avec pertinence et impertinence ✨\n#Mode, #Beauté, #BienÊtre & #Lifestyle\n#LesÉclaireuses",False,original,#Mode : Une étude canadienne révèle les dangers des marques comme Shein ou Zaful 💥\n\nhttps://t.co/sq7h1yj2sp,0,1,0,0,https://twitter.com/leseclaireuses/status/1564644140834488320,fr,
2022-08-24 05:31:52+00:00,Alice_ch_n3e81,🌼ALICE_CH3N81 folds ❄️ crystals from ArchDaily🐉,"🌸I'm Alice aka ch3n81. I am a mixture of many: #philosophy and water, #architecture and #indeterminacy, intervention and caution, of a #genius and a #tourist🌸",False,retweet,"Shein announced a $15m donation to an American-Ghanaian charity, to help address the rising global textile waste problem and support labour workers. \n\nIs this a form of ""greenwashing""?\n\n#Greenwashing #SayDoGap\n\nhttps://t.co/HcJPn3vMef https://t.co/Kc22srqJt5",1,0,0,0,https://twitter.com/Alice_ch_n3e81/status/1562311708546252801,en,
2022-08-23 09:29:28+00:00,wabidreams,古着屋スミ ン,• upcycler | fashion technology | sociology\n\nʳᵉᶜʸᶜˡᵉ ❘ ʳᵉᵘˢᵉ ❘ ʳᵉⁱⁿᵛᵉⁿᵗ\n美しい中古品の恋人\n\nwabi sabi & simple beauty | 90s chic | japanese street fashion,False,original,"Woolworth calls back ""Organic"" (Bio)  sandals because they contain too high rates of Chrom VI, a very harmful substance for living creatures and the environment. It is not just Shein, it is everyhwhere, especially in piss cheap clothing.\nThe greenwashing is off the charts too. https://t.co/dnMPwDap8G",0,3,0,0,https://twitter.com/wabidreams/status/1562009116322807808,en,
2022-08-23 07:46:00+00:00,saydocompany,The Say Do Company,Helping businesses drive profit by creating synergy between commercial performance & sustainability.,False,original,"Shein announced a $15m donation to an American-Ghanaian charity, to help address the rising global textile waste problem and support labour workers. \n\nIs this a form of ""greenwashing""?\n\n#Greenwashing #SayDoGap\n\nhttps://t.co/HcJPn3vMef https://t.co/Kc22srqJt5",1,0,0,0,https://twitter.com/saydocompany/status/1561983078708527104,en,
2022-08-18 18:39:54+00:00,Higuera_Abadia,STIVEN HIGUERA ABADIA,No se,False,reply,"@tefamejia08 #ADS2201 También Greenpeace a señalado a Shein de cometer Greenwashing, al donar 15 millones de dólares a trabajadores de desechos textiles en África. Lo más hipócrita es que tienen el certificado SA8000 sobre condiciones mínimas para el trabajo seguro y saludable. TODO MAL",0,0,0,0,https://twitter.com/Higuera_Abadia/status/1560335698158395393,es,
2022-08-18 18:37:15+00:00,riv39525750,BlueRiver,"Environmentalist,Science,Geophysics,Defense of Human Rights, GMO-Free. No Lobbies and Corporations That Destroy the Planet!",False,retweet,https://t.co/fm7cOsFE5E,2,1,0,0,https://twitter.com/riv39525750/status/1560335032375562243,zxx,
2022-08-15 21:16:40+00:00,Gaiapalliere,gaia,student / reusable-enthusiast / philosophy club dabbler,True,reply,https://t.co/fm7cOsFE5E,2,1,0,0,https://twitter.com/Gaiapalliere/status/1559287984528269312,zxx,
2022-08-11 15:35:48+00:00,FrankManoti,FRANK MANOTI,God Above All🙏,False,retweet,Mehr Schein als Sein bei @SHEIN_Official - #Greenwashing zementiert das zerstörerische #FastFashion System und ist damit noch schlimmer als nichts zu tun! Its time to #EndFastFashion for good! @greenpeace_de @Greenpeace \n\nhttps://t.co/BDSbxb3qdO,10,15,2,0,https://twitter.com/FrankManoti/status/1557752650510110720,de,
2022-08-10 14:03:12+00:00,dialektik_plus,The Pablo Era 🔫💦,der kommt sehr sehr böse sehr lecker aber auch sehr sehr böse sehr lecker aber auch sehr sehr gefährlich | erdbeermaus fanacc | @dialektik_chill,False,original,der schöne shein - greenwashing als marketingstrategie im fast fashion gewerbe\n\neine arbeit zur erlangung des akademischen grades bachelor of arts,0,10,1,0,https://twitter.com/dialektik_plus/status/1557366961964830723,de,
2022-08-08 09:59:16+00:00,evadow10,eva,,False,reply,"@rianphin i dont get why shein is looked down on so much when its virtually the same as shopping at asos or urban, no matter how much greenwashing ur an or asos do most of the products are made in the same factories as shein right? pls lmk if im missimg something",0,1,3,0,https://twitter.com/evadow10/status/1556580797041283074,en,
2022-08-07 21:29:33+00:00,thrak_snaga,Waldschrat,"Vertrecker, Naturkråm, Språkwetenschap/linguist, Gàidhlig (learning), Plattdüütsch, VT1100, Black f****** Metal!",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/thrak_snaga/status/1556392123112439808,de,
2022-08-07 13:34:48+00:00,_Rand0m_Dude,RandomDude,,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/_Rand0m_Dude/status/1556272648048484354,de,
2022-08-07 10:37:19+00:00,SpiritofRavens,SpiritofRavens ,,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/SpiritofRavens/status/1556227985971286017,de,
2022-08-07 07:33:00+00:00,kleinemy,Hier. Dort. Käse!,Kleinemy@troet.cafe Yesterdays weirdness is tomorrows reason why. HUNTER S. THOMPSON,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/kleinemy/status/1556181598651011072,de,
2022-08-07 07:27:03+00:00,mcfire999,mcfire999 🐦🐦‍⬛ | Nazis raus,"E-Commerce Manager, Blogger mit der Leidenschaft zum Bayer04 Leverkusen. 💍20.09.2019 Z1:13.02.2020 Z2:14.11.2022",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/mcfire999/status/1556180101104025600,de,
2022-08-07 07:23:12+00:00,SchrauberSimmie,Schrauber Simmie,"Youtuber zum Thema Hardware, Motorrad und allgemeines 'selber Schrauben'\n(RT/Fav means not endorsement)",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/SchrauberSimmie/status/1556179132387627009,de,
2022-08-07 07:22:51+00:00,klitzekleine,Klitzekleine_Banane 🇺🇦,Gelb und Klitzeklein. Eine Banane eben. Aber mit Clownszepter.,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/klitzekleine/status/1556179046119211008,de,
2022-08-06 10:39:22+00:00,JL_aus_Wi,Süßibert 🏳️‍🌈,So Einfallslos wie sein Name! Meine Tweets sind zu 75% ernst gemeint. Sarkasmus und Ironie erkennt ihr an dem Sarkasmus oder der Ironie!\nInsta average_guy84,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/JL_aus_Wi/status/1555866111421317121,de,
2022-08-06 09:31:57+00:00,pull0verschwein,PulloverSchwein,"Some People never STFU...\n\nWer Anstand hat unterstützt Bilder/Kunst, die gefällt und klaut sie nicht. \n\nhttps://t.co/JTQIfufJOj",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/pull0verschwein/status/1555849145562415106,de,
2022-08-06 09:24:23+00:00,diebarschlampe,Flauschdompteur / @diebarschlampe@mas.to,Cats & Antifascism\n\nTierfluencer & Politikschleuder\n\nhe/him,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/diebarschlampe/status/1555847243814641666,de,
2022-08-06 08:36:44+00:00,JanImhof,Jan 😷,"Die fast unlösbare Aufgabe besteht darin, weder von der Macht der anderen, noch von der eigenen Ohnmacht sich dumm machen zu lassen. Theodor W. Adorno",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/JanImhof/status/1555835250290429953,de,
2022-08-06 08:32:47+00:00,__lilysa,ʟɪssʏ,"if i had an euro for every kebab i've eaten, i would be the sultan of my ghetto ✨",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/__lilysa/status/1555834254973669378,de,
2022-08-06 07:27:30+00:00,agerber1307,AGerber,"He / Him\nHergestellt im Jahre 1979\nBeckenrandschwimmer, Schattenparker und Frauenversteher",False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/agerber1307/status/1555817829202550785,de,
2022-08-06 07:16:50+00:00,Phizzlicious,phizzle,,False,retweet,"Shein: \nUltra Fast Fashion, Labelklau, keine Transparenz, Polyester 1000, furchtbare Arbeitsbedingungen, ""Casino Features"", Greenwashing, Verdacht auf Kinderarbeit\n\nVERSUS\n\nKiNder traGeN in DeutsChlANd ZeitUNgen aUs!!!1111 https://t.co/EI82fvMV79",53,1104,51,7,https://twitter.com/Phizzlicious/status/1555815143208112129,de,
